frame_index,timestamp_sec,laplacian_var,tenengrad_mean,contrast_std,brightness_mean,selected,saved_path
6686,222.960,359.331753,55.627090,57.726588,127.010,0,
6687,222.993,354.193081,55.610059,57.576094,127.119,0,
6688,223.027,337.314941,54.667568,57.444809,127.400,0,
6689,223.060,273.694645,49.673982,56.882986,128.153,0,
6690,223.093,378.276105,56.339767,57.454825,127.257,0,
6691,223.127,417.110741,58.604179,57.544142,127.160,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006691.jpg
6692,223.160,260.090610,47.471885,56.523039,128.417,0,
6693,223.193,287.800644,51.229963,56.865341,127.990,0,
6694,223.227,235.300797,47.248162,56.435034,128.201,0,
6695,223.260,367.915754,55.328256,57.173357,127.348,0,
6696,223.293,298.737472,49.957101,56.595953,128.084,0,
6697,223.327,367.926230,55.621199,57.105886,127.569,0,
6698,223.360,373.632515,56.434426,57.156665,127.434,0,
6699,223.393,460.183638,57.695072,57.341953,127.297,0,
6700,223.427,368.842681,56.249738,57.146314,127.575,0,
6701,223.460,292.886033,51.727428,56.734618,128.162,0,
6702,223.493,362.199392,56.937394,57.140924,127.475,0,
6703,223.527,352.842049,56.470970,57.037876,127.903,0,
6704,223.560,321.256593,54.315211,56.718826,128.449,0,
6705,223.593,456.652216,60.197194,57.149973,127.876,0,
6706,223.627,460.220269,61.415974,57.189674,127.974,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006706.jpg
6707,223.660,299.071252,51.459903,56.223973,129.198,0,
6708,223.693,296.365187,52.033402,56.203792,129.249,0,
6709,223.727,357.761835,56.150731,56.510595,128.844,0,
6710,223.760,407.396740,59.176746,56.647953,128.751,0,
6711,223.793,348.773568,55.452868,56.313469,129.351,0,
6712,223.827,285.069784,49.937211,55.706184,129.929,0,
6713,223.860,271.482988,50.551066,55.868341,129.705,0,
6714,223.893,413.088849,57.597660,56.530218,128.769,0,
6715,223.927,423.812813,59.176773,56.770206,128.778,0,
6716,223.960,204.916556,43.201525,55.320442,130.354,0,
6717,223.993,365.075596,54.526545,56.692769,128.958,0,
6718,224.027,340.393020,54.432801,56.664316,128.904,0,
6719,224.060,255.524428,46.833409,55.880853,129.582,0,
6720,224.093,206.000177,47.048669,56.082679,129.461,0,
6721,224.127,241.064060,48.299305,56.157104,129.099,0,
6722,224.160,210.155521,46.598945,56.123728,129.236,0,
6723,224.193,244.635458,49.252517,56.465219,128.661,0,
6724,224.227,264.318337,50.732333,56.638549,128.411,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006724.jpg
6725,224.260,299.437467,52.335190,56.993769,128.374,0,
6726,224.293,307.579516,53.920768,57.103516,128.270,0,
6727,224.327,125.906097,38.070819,55.350226,130.292,0,
6728,224.360,187.578232,42.537052,56.037871,130.024,0,
6729,224.393,225.706571,44.063133,56.202319,129.105,0,
6730,224.427,221.577713,45.343527,56.207494,129.237,0,
6731,224.460,153.733062,42.881314,55.995169,129.749,0,
6732,224.493,238.662152,47.017373,56.226689,128.928,0,
6733,224.527,228.417391,47.845322,56.394584,129.119,0,
6734,224.560,231.207145,47.335945,56.244474,129.450,0,
6735,224.593,261.606808,50.754596,56.600200,129.051,0,
6736,224.627,300.280223,53.027519,56.739772,128.940,0,
6737,224.660,286.964004,50.619721,56.408655,129.385,0,
6738,224.693,239.077655,44.843830,55.562381,130.320,0,
6739,224.727,329.222702,53.360100,56.727826,129.101,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006739.jpg
6740,224.760,293.938368,51.318618,56.465311,129.631,0,
6741,224.793,272.907590,50.461080,56.328577,129.787,0,
6742,224.827,263.108426,48.699463,56.048090,129.856,0,
6743,224.860,267.992767,49.844290,56.173249,129.368,0,
6744,224.893,298.467102,52.849400,56.732614,128.789,0,
6745,224.927,272.946008,49.004202,56.240588,129.071,0,
6746,224.960,215.248592,44.141453,55.499624,129.714,0,
6747,224.993,238.802837,47.659155,56.086067,128.810,0,
6748,225.027,281.794849,50.715457,56.369323,128.346,0,
6749,225.060,189.073519,44.940383,55.846044,129.242,0,
6750,225.093,261.066001,49.873150,56.407074,128.361,0,
6751,225.127,196.231898,45.835499,56.211027,128.993,0,
6752,225.160,277.932806,51.161597,56.880303,128.000,0,
6753,225.193,296.010912,52.197501,57.057382,127.950,0,
6754,225.227,211.832116,43.813272,56.162733,129.011,0,
6755,225.260,221.573297,45.815600,56.327909,128.705,0,
6756,225.293,261.067590,49.842292,56.933144,128.191,0,
6757,225.327,308.541912,50.050855,57.058597,128.565,0,
6758,225.360,331.614307,53.641640,57.353091,128.101,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006758.jpg
6759,225.393,177.507395,41.499924,55.872457,129.843,0,
6760,225.427,236.697909,47.608386,56.735388,128.924,0,
6761,225.460,295.923290,52.113576,57.305632,128.827,0,
6762,225.493,280.900913,49.995423,56.974291,129.071,0,
6763,225.527,180.739040,42.886670,56.188953,130.174,0,
6764,225.560,182.892430,44.967677,56.388946,129.643,0,
6765,225.593,229.133985,48.202899,56.827396,129.119,0,
6766,225.627,241.435318,49.372941,56.942745,129.082,0,
6767,225.660,267.785414,49.259431,56.774338,129.192,0,
6768,225.693,267.918825,50.030964,56.961039,129.044,0,
6769,225.727,217.061599,45.866174,56.362995,129.936,0,
6770,225.760,206.739672,44.553489,56.558462,129.550,0,
6771,225.793,167.380780,39.660475,55.591798,130.285,0,
6772,225.827,194.563785,43.162081,56.615199,129.469,0,
6773,225.860,202.109856,40.335532,55.774338,129.879,0,
6774,225.893,331.617200,50.091995,57.344021,128.316,0,
6775,225.928,108.831167,35.589799,55.471603,130.685,0,
6776,225.962,238.564751,46.093145,57.039655,129.023,0,
6777,225.995,260.554067,48.481638,57.400977,129.039,0,
6778,226.028,144.236332,37.098820,55.316320,131.350,0,
6779,226.062,91.345673,33.306940,55.378468,131.801,0,
6780,226.095,118.707013,38.379921,56.453310,130.568,0,
6781,226.128,124.864446,38.418255,56.533730,130.704,0,
6782,226.162,146.316085,37.609724,56.227325,130.706,0,
6783,226.195,137.641215,40.411504,56.766542,130.302,0,
6784,226.228,208.800898,44.330445,57.221586,129.637,0,
6785,226.262,228.061144,46.791565,57.530599,129.500,0,
6786,226.295,296.079199,46.874668,57.562310,129.669,0,
6787,226.328,268.565955,47.895584,57.623222,129.810,0,
6788,226.362,354.648780,52.380832,58.129607,129.235,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006788.jpg
6789,226.395,270.799439,45.667220,57.256635,130.201,0,
6790,226.428,264.480558,48.088470,57.739765,129.784,0,
6791,226.462,186.611498,41.999175,56.928324,131.001,0,
6792,226.495,174.072546,41.172616,57.017473,130.735,0,
6793,226.528,203.364579,42.913797,56.952349,130.528,0,
6794,226.562,284.311850,48.862389,57.670978,129.646,0,
6795,226.595,186.635826,40.874098,56.496587,131.185,0,
6796,226.628,257.794260,46.449637,57.321722,130.330,0,
6797,226.662,221.492376,46.593116,57.612010,130.310,0,
6798,226.695,179.309193,41.260412,56.924526,130.932,0,
6799,226.728,155.489521,39.128553,56.728758,131.226,0,
6800,226.762,150.427376,38.847745,56.430089,131.522,0,
6801,226.795,199.864557,42.840165,56.932051,130.786,0,
6802,226.828,316.365220,49.187800,57.527762,129.993,0,
6803,226.862,232.902246,45.877331,57.257505,130.820,0,
6804,226.895,229.687390,44.252526,56.879025,131.027,0,
6805,226.928,234.543705,44.631709,56.779988,131.124,0,
6806,226.962,297.866929,48.379347,57.114085,130.520,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006806.jpg
6807,226.995,255.555676,47.054635,56.837129,131.100,0,
6808,227.028,257.756992,46.226757,56.628494,131.138,0,
6809,227.062,234.706925,45.709865,56.438943,131.366,0,
6810,227.095,251.872682,47.438930,56.670976,131.030,0,
6811,227.128,232.982720,43.915880,55.915180,131.733,0,
6812,227.162,257.311647,46.223944,56.129763,131.228,0,
6813,227.195,210.688668,44.708942,56.039468,131.553,0,
6814,227.228,203.014912,44.301697,55.877772,131.579,0,
6815,227.262,216.448363,42.236466,55.436990,131.872,0,
6816,227.295,235.217416,45.356971,55.837820,131.296,0,
6817,227.328,261.873153,46.185053,55.798561,131.315,0,
6818,227.362,246.514409,43.254049,55.223097,132.080,0,
6819,227.395,204.915984,44.918108,55.691810,131.716,0,
6820,227.428,197.055660,43.956848,55.542364,131.862,0,
6821,227.462,166.272784,40.411406,54.868237,132.391,0,
6822,227.495,126.820024,39.568926,54.838742,132.500,0,
6823,227.528,210.285278,42.522780,54.957809,131.763,0,
6824,227.562,247.284418,45.075570,55.201148,131.305,0,
6825,227.595,215.416284,42.203780,54.603560,132.108,0,
6826,227.628,291.351306,49.255564,55.665008,130.746,0,
6827,227.662,274.704932,48.092436,55.510895,130.989,0,
6828,227.695,227.480482,42.390244,54.559179,131.859,0,
6829,227.728,293.459875,48.837086,55.503489,130.686,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006829.jpg
6830,227.762,142.752259,39.639318,54.655068,131.805,0,
6831,227.795,230.446840,44.101803,55.104477,130.813,0,
6832,227.828,240.220679,45.507549,55.286966,130.652,0,
6833,227.862,239.658587,45.344563,55.171054,130.662,0,
6834,227.895,246.398031,46.771203,55.465118,130.089,0,
6835,227.928,259.405392,47.568448,55.653375,129.811,0,
6836,227.962,181.841810,42.476676,55.050322,130.531,0,
6837,227.995,209.834005,44.254770,55.232407,129.956,0,
6838,228.028,273.804715,49.244041,55.912006,129.142,0,
6839,228.062,130.750900,37.614138,54.275634,130.875,0,
6840,228.095,260.014655,47.556093,55.760832,128.969,0,
6841,228.128,232.881398,43.064375,55.061402,129.557,0,
6842,228.162,186.804278,41.943460,54.939373,129.846,0,
6843,228.195,167.625448,42.501318,55.013171,129.752,0,
6844,228.228,292.168825,48.040080,55.778371,128.807,0,
6845,228.262,289.599683,49.467145,55.815256,128.759,0,
6846,228.295,163.802147,38.585698,54.213663,130.689,0,
6847,228.328,271.425924,48.404120,55.517672,129.184,0,
6848,228.362,176.490774,41.888665,54.768254,130.165,0,
6849,228.395,215.192618,45.402706,55.138110,129.614,0,
6850,228.428,225.861351,47.483786,55.338735,129.453,0,
6851,228.462,264.175465,48.752634,55.327886,129.206,0,
6852,228.495,273.151545,49.854618,55.451371,129.053,0,
6853,228.528,270.762130,47.617272,55.158125,129.272,0,
6854,228.562,165.243863,41.839667,54.608165,130.009,0,
6855,228.595,190.417657,43.610568,54.869594,129.381,0,
6856,228.628,334.100833,50.917970,55.547844,128.176,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006856.jpg
6857,228.662,162.675048,39.369839,54.273625,129.929,0,
6858,228.695,319.395252,49.425553,55.451284,128.135,0,
6859,228.728,282.564432,48.088790,55.275430,128.466,0,
6860,228.762,271.955541,48.090032,55.293092,128.443,0,
6861,228.795,241.149404,44.152662,54.758555,129.036,0,
6862,228.828,326.410719,50.327771,55.546737,127.732,0,
6863,228.862,291.464342,49.320697,55.483016,127.864,0,
6864,228.895,269.589977,47.145872,55.300870,128.100,0,
6865,228.928,221.868742,42.076429,54.645299,128.678,0,
6866,228.962,357.346729,50.952089,55.848058,126.977,0,
6867,228.995,309.631113,49.954908,55.807656,127.084,0,
6868,229.028,301.723888,50.302470,55.885836,126.826,0,
6869,229.062,285.882127,49.246625,55.808212,126.822,0,
6870,229.095,275.646069,48.441606,55.727962,126.778,0,
6871,229.128,299.406395,50.608321,55.998026,126.457,0,
6872,229.162,296.225477,50.703295,56.056067,126.395,0,
6873,229.195,289.566480,45.798253,55.501202,126.639,0,
6874,229.228,401.078758,52.440105,56.245317,125.519,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006874.jpg
6875,229.262,352.200501,51.906003,56.205717,125.496,0,
6876,229.295,287.990124,47.316821,55.845608,125.825,0,
6877,229.328,271.164471,47.737376,55.973712,125.487,0,
6878,229.362,292.766275,49.787698,56.255118,124.937,0,
6879,229.395,384.041773,53.141091,56.694357,124.376,0,
6880,229.428,291.837182,48.015479,56.346892,124.861,0,
6881,229.462,230.443818,45.677564,56.204904,125.114,0,
6882,229.495,280.500490,49.012651,56.655539,124.128,0,
6883,229.528,266.511212,49.376596,56.750822,124.004,0,
6884,229.562,270.433034,49.124744,56.591969,123.801,0,
6885,229.595,262.417443,47.526657,56.424067,123.903,0,
6886,229.628,271.631243,48.977090,56.548045,123.418,0,
6887,229.662,303.563376,51.134403,56.738742,122.989,0,
6888,229.695,282.839496,50.559574,56.655237,123.148,0,
6889,229.728,267.413611,49.853100,56.467734,123.416,0,
6890,229.762,303.295734,51.292008,56.495389,123.099,0,
6891,229.795,245.828915,45.283372,55.684903,123.817,0,
6892,229.828,346.046982,51.474644,56.291781,122.668,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006892.jpg
6893,229.862,263.936746,47.504498,55.953176,123.321,0,
6894,229.895,263.885663,48.173110,55.910030,123.223,0,
6895,229.930,260.431125,48.437158,55.914336,123.117,0,
6896,229.963,251.891222,46.566432,55.510709,123.291,0,
6897,229.997,228.968914,47.333553,55.726035,122.892,0,
6898,230.030,184.877510,42.975034,55.217852,123.078,0,
6899,230.063,253.439919,47.796624,55.704423,121.746,0,
6900,230.097,207.483749,41.891741,54.839445,122.438,0,
6901,230.130,224.452533,46.765116,55.459643,121.562,0,
6902,230.163,218.202489,43.448448,54.942556,122.135,0,
6903,230.197,230.601670,45.735857,55.017458,121.591,0,
6904,230.230,221.729457,46.710575,55.131666,121.426,0,
6905,230.263,198.081800,43.087829,54.379786,121.996,0,
6906,230.297,169.891847,42.847602,54.307130,121.966,0,
6907,230.330,295.231870,49.683886,54.793558,120.696,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006907.jpg
6908,230.363,208.325698,45.215898,54.307819,121.758,0,
6909,230.397,257.022960,48.680681,54.372132,121.254,0,
6910,230.430,185.386516,44.009365,53.937794,121.940,0,
6911,230.463,213.256250,46.900998,54.122393,121.134,0,
6912,230.497,212.846116,45.667481,53.988473,121.070,0,
6913,230.530,224.731463,45.204479,53.529628,121.010,0,
6914,230.563,287.636700,50.690641,54.116596,119.647,0,
6915,230.597,248.657400,49.279781,53.723840,119.801,0,
6916,230.630,270.215607,50.388488,53.603731,119.166,0,
6917,230.663,283.634618,50.888164,53.309718,118.908,0,
6918,230.697,228.022745,45.832368,52.451319,119.820,0,
6919,230.730,261.160448,49.045584,52.794565,119.068,0,
6920,230.763,249.263312,48.488086,52.564840,119.170,0,
6921,230.797,237.300080,47.740360,52.444756,119.060,0,
6922,230.830,236.604111,47.889458,52.406831,119.032,0,
6923,230.863,232.700017,46.549132,52.016276,119.322,0,
6924,230.897,283.688008,49.773323,52.616850,118.626,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0006924.jpg
6925,230.930,132.508286,37.292587,51.154317,120.369,0,
6926,230.963,218.268062,45.748031,52.130786,118.345,0,
6927,230.997,248.629767,47.000291,51.871087,117.880,0,
6928,231.030,150.365954,39.215178,50.835746,118.909,0,
6929,231.063,124.958836,39.380591,51.009994,118.549,0,
6930,231.097,192.177379,41.670953,50.717483,117.793,0,
6931,231.130,229.085854,43.750194,51.049349,117.630,0,
6932,231.163,170.362243,40.778774,50.348382,118.158,0,
6933,231.197,179.342029,41.777547,50.437588,117.721,0,
6934,231.230,178.819696,42.905860,50.509084,117.336,0,
6935,231.263,157.319114,39.345730,49.727554,118.115,0,
6936,231.297,190.795466,42.889914,50.250704,117.091,0,
6937,231.330,120.102011,35.314152,48.828798,118.188,0,
6938,231.363,141.115979,38.621038,49.285061,116.664,0,
6939,231.397,137.325582,35.277551,48.889908,116.348,0,
6940,231.430,160.121325,37.418407,49.875437,114.433,0,
6941,231.463,126.524221,34.495103,50.732820,113.671,0,
6942,231.497,121.164628,32.325047,51.316796,111.743,0,
6943,231.530,141.887502,34.042576,52.141704,108.717,0,
6944,231.563,122.186471,32.453997,52.275591,106.086,0,
6945,231.597,63.891741,23.811786,51.711118,104.760,0,
6946,231.630,112.830530,29.713764,52.597447,101.050,0,
6947,231.663,116.525082,28.039549,52.372948,98.867,0,
6948,231.697,88.185402,23.978176,52.153769,96.920,0,
6949,231.730,71.650753,22.693782,51.774829,94.965,0,
6950,231.763,72.852449,21.821214,50.909527,93.394,0,
6951,231.797,67.370634,21.109091,50.276152,93.793,0,
6952,231.830,51.494911,19.092982,50.990938,95.813,0,
6953,231.863,54.523554,19.513855,51.871539,97.665,0,
6954,231.897,31.713832,16.134266,52.162927,99.438,0,
6955,231.930,31.121113,16.652371,53.009207,100.751,0,
6956,231.963,28.183948,16.297996,54.368894,104.188,0,
6957,231.997,33.617161,18.320891,55.896683,108.616,0,
6958,232.030,31.671072,19.041290,56.698325,113.589,0,
6959,232.063,35.254975,20.940585,56.626959,119.247,0,
6960,232.097,38.165057,21.083024,54.404565,126.755,0,
6961,232.130,53.940193,24.484507,52.659671,132.244,0,
6962,232.163,33.164306,21.796738,51.124197,137.247,0,
6963,232.197,66.119876,27.627705,52.479601,137.060,0,
6964,232.230,56.433761,26.759102,52.493895,136.842,0,
6965,232.263,64.066470,29.535250,54.049417,135.955,0,
6966,232.297,79.314211,32.856511,55.657318,134.847,0,
6967,232.330,90.144091,35.082099,56.882887,133.964,0,
6968,232.363,86.401508,31.602455,55.561439,134.873,0,
6969,232.397,111.387475,35.718651,56.159785,133.132,0,
6970,232.430,77.173292,31.738557,55.877785,134.103,0,
6971,232.463,100.007651,33.784832,55.971704,134.673,0,
6972,232.497,104.328830,34.846977,56.191486,134.829,0,
6973,232.530,124.532907,36.658206,56.557824,134.875,0,
6974,232.563,122.468975,37.490867,57.397131,134.702,0,
6975,232.597,128.138804,38.425026,57.978990,134.770,0,
6976,232.630,119.608161,37.794794,58.288154,134.283,0,
6977,232.663,131.233893,40.000270,59.105402,132.916,0,
6978,232.697,116.552668,38.435911,59.601704,132.261,0,
6979,232.730,136.202770,40.714942,59.742278,131.255,0,
6980,232.763,154.067158,41.890056,59.988801,130.635,0,
6981,232.797,130.504289,39.088253,59.067026,131.164,0,
6982,232.830,120.706308,39.567500,59.113295,130.518,0,
6983,232.863,146.241621,42.495025,59.760437,128.996,0,
6984,232.897,119.114451,38.379395,58.967219,128.797,0,
6985,232.930,67.138811,31.904353,57.758014,130.213,0,
6986,232.963,61.278210,32.818258,58.682780,128.520,0,
6987,232.997,91.089304,36.114452,58.734166,126.757,0,
6988,233.030,140.441442,40.606357,59.299106,124.856,0,
6989,233.063,119.874626,37.726295,58.154574,125.416,0,
6990,233.097,129.802299,39.600109,58.494288,123.959,0,
6991,233.130,81.510843,35.222640,57.592578,124.537,0,
6992,233.163,99.218400,37.004823,57.633785,123.667,0,
6993,233.197,123.678129,39.059198,58.042989,122.559,0,
6994,233.230,100.053925,37.420733,57.770544,122.645,0,
6995,233.263,141.510794,40.134413,58.351459,121.167,0,
6996,233.297,103.048934,37.068046,58.021656,121.559,0,
6997,233.330,106.414333,38.524548,58.753210,120.318,0,
6998,233.363,106.735069,37.067381,58.715608,120.363,0,
6999,233.397,129.993194,40.970032,59.577494,119.059,0,
7000,233.430,139.471378,40.141378,58.960657,119.324,0,
7001,233.463,133.561744,38.786675,58.726651,119.541,0,
7002,233.497,146.826680,40.629712,59.196014,118.739,0,
7003,233.530,85.447537,34.296012,58.286078,119.755,0,
7004,233.563,113.925310,37.655753,58.785505,118.837,0,
7005,233.597,151.186820,39.442908,58.582109,118.848,0,
7006,233.630,130.883776,38.898587,58.758086,118.911,0,
7007,233.663,137.681915,39.718113,58.570247,118.994,0,
7008,233.697,160.652369,41.610518,58.730252,118.638,0,
7009,233.730,144.172357,40.908927,58.718375,118.990,0,
7010,233.763,134.305267,39.003142,58.430912,119.530,0,
7011,233.797,142.275595,40.102468,58.625946,119.433,0,
7012,233.830,163.788781,43.522367,59.772540,118.799,0,
7013,233.863,160.863093,40.006356,58.329856,119.876,0,
7014,233.897,177.452133,42.978737,59.011954,119.332,0,
7015,233.932,221.095746,48.093998,60.022157,118.415,0,
7016,233.965,149.601906,39.142788,57.906754,120.745,0,
7017,233.998,155.595027,41.215476,58.653137,120.079,0,
7018,234.032,240.457793,46.718888,59.677708,119.266,0,
7019,234.065,132.934587,37.889747,57.919351,121.003,0,
7020,234.098,192.117062,44.785690,59.623821,118.947,0,
7021,234.132,214.875567,46.680206,59.704208,118.995,0,
7022,234.165,175.235778,42.199050,58.538839,120.200,0,
7023,234.198,184.096526,43.740655,58.891857,119.697,0,
7024,234.232,204.774249,46.440000,59.564920,118.930,0,
7025,234.265,175.817804,43.131131,58.818000,119.863,0,
7026,234.298,160.332084,41.622328,58.831429,120.117,0,
7027,234.332,204.036375,46.447033,59.906735,118.437,0,
7028,234.365,138.397174,38.066403,58.086298,120.617,0,
7029,234.398,233.917064,47.039750,59.766476,118.572,0,
7030,234.432,279.432019,51.384054,60.549543,117.930,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007030.jpg
7031,234.465,172.992707,40.056929,57.912669,120.817,0,
7032,234.498,147.332145,40.273790,59.293013,119.705,0,
7033,234.532,163.844234,40.914766,58.588679,119.446,0,
7034,234.565,163.982375,41.849424,58.634741,119.772,0,
7035,234.598,191.307182,45.684223,59.735540,118.258,0,
7036,234.632,143.269250,40.475515,58.909117,119.684,0,
7037,234.665,179.507394,44.235305,59.940821,118.474,0,
7038,234.698,182.247260,44.893477,59.793564,118.525,0,
7039,234.732,164.807156,41.060085,58.344890,119.806,0,
7040,234.765,176.610251,44.359340,60.041655,118.208,0,
7041,234.798,184.873915,44.043351,59.151279,118.767,0,
7042,234.832,148.395648,41.634775,58.867876,119.594,0,
7043,234.865,233.247337,48.922807,60.349424,117.604,0,
7044,234.898,250.275583,50.434049,60.135746,117.639,0,
7045,234.932,114.224387,36.931947,58.207317,120.459,0,
7046,234.965,170.437747,43.825354,59.892684,118.159,0,
7047,234.998,299.303360,51.337457,60.516041,117.234,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007047.jpg
7048,235.032,127.460420,38.214793,57.861420,120.061,0,
7049,235.065,208.283040,47.351901,60.207067,117.076,0,
7050,235.098,226.939853,49.466421,60.277960,116.876,0,
7051,235.132,186.059002,44.265996,58.962761,117.654,0,
7052,235.165,200.990614,46.844181,59.394271,116.697,0,
7053,235.198,210.123866,48.822116,59.631160,116.359,0,
7054,235.232,209.228382,49.137964,59.751018,116.253,0,
7055,235.265,220.293478,49.570024,60.039234,115.804,0,
7056,235.298,152.956538,40.599099,57.557911,118.594,0,
7057,235.332,177.218774,44.899832,58.905921,116.849,0,
7058,235.365,182.741877,45.621190,58.600047,116.890,0,
7059,235.398,251.815588,50.895709,58.914710,116.058,0,
7060,235.432,221.609046,48.457602,58.639653,117.228,0,
7061,235.465,190.900144,44.139349,57.733245,118.797,0,
7062,235.498,236.570903,50.352660,59.260537,117.222,0,
7063,235.532,147.827315,40.415565,57.140945,119.982,0,
7064,235.565,316.337016,52.808903,59.429665,116.797,1,/Users/bin.wang/Projects/playground/smb_onboarding/outputs/TNT_Asian_Market_first0s_20250907_145417/frames/frame_0007064.jpg
7065,235.598,170.831666,42.396191,57.803498,119.669,0,
7066,235.632,170.504069,44.512324,58.513359,118.879,0,
7067,235.665,148.916421,41.135816,57.411002,120.005,0,
7068,235.698,110.044723,37.770543,56.813500,121.148,0,
7069,235.732,190.448289,47.003296,58.742977,118.130,0,
7070,235.765,70.939834,32.541308,55.837825,121.494,0,
7071,235.798,142.701069,40.996755,58.032863,118.989,0,
7072,235.832,233.864471,49.467676,58.973906,117.602,0,
7073,235.865,188.536032,44.477792,58.127858,119.179,0,
7074,235.898,167.275981,44.325061,57.692379,119.515,0,
7075,235.932,114.515691,35.852698,55.393740,121.859,0,
7076,235.965,110.722673,34.785509,55.326102,124.640,0,
7077,235.998,77.627986,29.751319,53.686578,127.762,0,
7078,236.032,122.989380,37.781946,56.276887,126.231,0,
7079,236.065,77.509699,32.245974,54.744576,128.940,0,
7080,236.098,229.967880,46.725782,56.927817,127.047,0,
7081,236.132,116.104756,37.277422,55.069813,130.977,0,
7082,236.165,141.256531,40.130723,55.208425,132.757,0,
7083,236.198,86.446976,32.963662,53.597470,135.839,0,
7084,236.232,82.350386,32.191011,52.813745,137.909,0,
7085,236.265,234.337323,46.772618,54.741747,135.971,0,
7086,236.298,202.416101,45.948882,54.361596,137.264,0,
7087,236.332,228.254348,48.205963,54.185189,138.199,0,
7088,236.365,162.784822,40.669329,52.764869,139.946,0,
7089,236.398,154.371629,41.834991,53.056536,140.331,0,
7090,236.432,165.356199,41.809125,52.984943,140.675,0,
7091,236.465,180.709853,44.681873,53.221422,139.488,0,
7092,236.498,105.360285,36.600190,52.126656,140.375,0,
7093,236.532,148.292092,44.339075,53.628365,138.303,0,
7094,236.565,164.048744,42.338935,53.141656,139.069,0,
7095,236.598,156.299410,44.320769,53.881343,138.908,0,
7096,236.632,138.127967,41.701195,53.755984,140.123,0,
7097,236.665,162.172973,41.612401,53.724781,140.889,0,
7098,236.698,172.699842,43.039569,54.501101,141.532,0,
7099,236.732,161.656865,40.358946,54.039208,143.021,0,
7100,236.765,100.734188,35.034738,53.298801,145.066,0,
7101,236.798,146.597778,39.045671,54.002616,144.817,0,
7102,236.832,126.578604,35.557236,53.376689,146.355,0,
7103,236.865,190.006556,41.326735,54.371905,145.617,0,
7104,236.898,183.665321,40.116985,54.049682,146.231,0,
7105,236.932,131.093640,32.838389,52.510193,148.533,0,
7106,236.965,179.831482,37.875795,53.575174,147.596,0,
7107,236.998,139.662359,33.479070,52.261976,149.191,0,
7108,237.032,142.797196,34.064291,52.388511,148.949,0,
7109,237.065,158.122500,34.057910,52.346727,149.447,0,
7110,237.098,143.315169,34.176351,52.305708,150.090,0,
7111,237.132,119.976479,30.236017,51.297072,151.289,0,
7112,237.165,126.150769,30.958958,51.342404,151.668,0,
7113,237.198,157.565104,33.503796,51.582690,151.913,0,
7114,237.232,118.647363,27.512411,49.526339,154.270,0,
7115,237.265,158.245273,32.104706,50.555027,153.547,0,
7116,237.298,183.633468,32.291534,50.109998,154.123,0,
7117,237.332,107.809927,25.587113,48.928407,153.935,0,
7118,237.365,148.694279,29.885423,49.668296,151.985,0,
7119,237.398,137.593389,30.205819,49.789255,150.677,0,
7120,237.432,64.258602,22.850080,48.604379,151.043,0,
7121,237.465,207.612169,31.989941,50.128886,148.411,0,
7122,237.498,118.753267,28.302459,49.634604,147.727,0,
7123,237.532,180.141315,31.881877,50.071935,146.478,0,
7124,237.565,117.603474,26.678629,49.274275,146.766,0,
7125,237.598,83.321715,24.928151,49.036803,146.236,0,
7126,237.632,84.427019,24.535704,48.339224,145.860,0,
7127,237.665,193.512053,31.744415,49.023331,144.227,0,
7128,237.698,94.673548,25.411051,48.227026,144.260,0,
7129,237.732,184.037086,31.816263,48.810813,142.736,0,
7130,237.765,183.527569,32.617589,48.793511,142.298,0,
